,PROCESSO,NUMERO,ANO,AREA_HA,ID,FASE,ULT_EVENTO,NOME,SUBS,USO,UF,DSProcesso,geometry,index_right,FEATURECLA,NAME,NAMEALT,REGION,SUBREGION,MIN_LABEL,MAX_LABEL,SCALERANK,LABEL,WIKIDATAID,NAME_AR,NAME_BN,NAME_DE,NAME_EN,NAME_ES,NAME_FR,NAME_EL,NAME_HI,NAME_HU,NAME_ID,NAME_IT,NAME_JA,NAME_KO,NAME_NL,NAME_PL,NAME_PT,NAME_RU,NAME_SV,NAME_TR,NAME_VI,NAME_ZH,NE_ID,NAME_FA,NAME_HE,NAME_UK,NAME_UR,NAME_ZHT
1833,880447/1985,880447,1985,218.35,{FE0FE12E-25DA-4189-BD34-AC0C08D270FC},REQUERIMENTO DE PESQUISA,619 - REQ PESQ/PROCESSO SITUADO EM ÁREA INDÍGENA EM 29/06/2004,MUIRAQUITA MINERAÇÃO DO BRASIL LTDA,CHUMBO,Demais substâncias,AM,880.447/1985,"POLYGON Z ((-57.15417800699993 -3.8718451379999124 0, -57.154257497999936 -3.872110558999907 0, -57.15447083799995 -3.872387716999924 0, -57.154734247999954 -3.8726144739999313 0, -57.15503530399991 -3.8728159829999527 0, -57.15524231199993 -3.872941877999949 0, -57.155449319999946 -3.87306786299996 0, -57.15625223699993 -3.8736599239999236 0, -57.1567540019999 -3.8740125689999445 0, -57.1569673059999 -3.87408807099996 0, -57.1571428389999 -3.873999921999939 0, -57.15714280199995 -3.8737982659999375 0, -57.15702991399991 -3.8736471139999367 0, -57.15684172899995 -3.8735085509999294 0, -57.15623961299991 -3.8730929579999156 0, -57.15556210099993 -3.872639471999946 0, -57.155148184999916 -3.87243798399993 0, -57.15501016099995 -3.8722490189999235 0, -57.15499760199992 -3.872034881999923 0, -57.15516061399995 -3.871934069999952 0, -57.155398935999926 -3.8718962099999317 0, -57.155775270999925 -3.8719843479999554 0, -57.156339793999905 -3.8722236239999575 0, -57.157406117999926 -3.8730171089999317 0, -57.15793302399993 -3.8734328059999257 0, -57.158547780999925 -3.874012233999906 0, -57.158861421999916 -3.874553902999935 0, -57.159225318999916 -3.8750704109999106 0, -57.15952641899992 -3.8754987239999537 0, -57.159802450999905 -3.8757758689999378 0, -57.16005336099994 -3.8760907429999065 0, -57.16010357099992 -3.876304963999928 0, -57.1600910919999 -3.8765191059999324 0, -57.1600409589999 -3.8767206799999485 0, -57.15997829499992 -3.8768592899999135 0, -57.15986537099991 -3.876997909999943 0, -57.1596898439999 -3.8771239659999424 0, -57.15947658399995 -3.8772877549999407 0, -57.159250895999946 -3.87746421199995 0, -57.1589121959999 -3.8777918629999135 0, -57.15829776699991 -3.8785101209999198 0, -57.157143901999916 -3.8797575399999573 0, -57.156479290999926 -3.8804254139999443 0, -57.15622838799993 -3.880639690999942 0, -57.15581455799992 -3.880929538999908 0, -57.154949152999905 -3.881484000999933 0, -57.154497583999955 -3.881786520999924 0, -57.15418411599995 -3.8822022829999128 0, -57.15404619599991 -3.8825929529999144 0, -57.154046197999946 -3.8826055279999423 0, -57.15412143399993 -3.8827441129999443 0, -57.154234421999945 -3.8829456569999365 0, -57.15446017799991 -3.8831346049999524 0, -57.15473617899994 -3.8832353359999274 0, -57.15503721899995 -3.883323487999917 0, -57.15555155499993 -3.8834367509999197 0, -57.15605336899995 -3.883537439999941 0, -57.156517453999925 -3.883701192999922 0, -57.15678094499992 -3.883852316999935 0, -57.1569566309999 -3.8840916649999144 0, -57.15706954399991 -3.8843687499999078 0, -57.157082154999955 -3.8848601749999148 0, -57.157057169999916 -3.885162525999931 0, -57.157007043999954 -3.885401915999921 0, -57.15685649099993 -3.8856665649999513 0, -57.156680975999905 -3.885868162999941 0, -57.1563798869999 -3.886006816999952 0, -57.156003669999905 -3.886107668999955 0, -57.15570257899992 -3.8862336569999343 0, -57.15546428099992 -3.88642269099995 0, -57.15527616199995 -3.88666210599996 0, -57.15512570499993 -3.8869645709999077 0, -57.15505055299991 -3.887292081999931 0, -57.1550506129999 -3.8876196699999355 0, -57.15508821499992 -3.887846467999907 0, -57.155188694999936 -3.8881109809999543 0, -57.15532663899995 -3.8883377599999562 0, -57.15556500799994 -3.8885267059999364 0, -57.15574067099993 -3.888640030999909 0, -57.15609189299994 -3.8887785639999493 0, -57.15643065899991 -3.8887785009999334 0, -57.156744173999925 -3.888614693999955 0, -57.15698246599993 -3.888387843999908 0, -57.15714544899993 -3.8881232829999135 0, -57.15724583699995 -3.8878838839999617 0, -57.157308464999915 -3.8875437089999423 0, -57.157333474999916 -3.887379864999957 0, -57.15743385999991 -3.8871278909999205 0, -57.15755920399994 -3.886926302999939 0, -57.15767204899993 -3.8868380749999574 0, -57.15779752599991 -3.8868632019999154 0, -57.15787285499994 -3.8870144509999136 0, -57.15784777099992 -3.887266411999917 0, -57.15778514099992 -3.887594010999919 0, -57.157697380999934 -3.8879215249999106 0, -57.15762214999995 -3.88829951799994 0, -57.157685002999926 -3.888690059999931 0, -57.15791079099995 -3.8890302709999105 0, -57.15824959899993 -3.8892569219999586 0, -57.15881401699994 -3.889357597999947 0, -57.15924049799992 -3.8892693999999324 0, -57.159855156999924 -3.8892566179999335 0, -57.16030678499993 -3.8892565319999335 0, -57.1608085119999 -3.889357218999919 0, -57.161347873999944 -3.889369780999914 0, -57.161699135999925 -3.889243689999944 0, -57.16208723299991 -3.888803426999914 0, -57.16208721699991 -3.8615347689999453 0, -57.15388672499995 -3.861534555999924 0, -57.15376645099991 -3.861741737999921 0, -57.15350311199995 -3.8623969619999343 0, -57.153265011999906 -3.863656874999947 0, -57.153202534999934 -3.8648412139999095 0, -57.153127542999925 -3.866050705999953 0, -57.15309007199994 -3.867046051999921 0, -57.153215608999915 -3.867927919999943 0, -57.15359217999992 -3.869338984999956 0, -57.153680169999916 -3.870283825999934 0, -57.15378059799991 -3.8707751439999356 0, -57.15391867599993 -3.8712665459999585 0, -57.15417800699993 -3.8718451379999124 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
800,880129/2015,880129,2015,1595.18,{E45CDCDD-CCFA-4B0B-B55D-DFA1A8BB8DCA},APTO PARA DISPONIBILIDADE,264 - AUT PESQ/PAGAMENTO TAH EFETUADO EM 10/09/2020,José Campos da Rocha,MINÉRIO DE OURO,Industrial,AM,880.129/2015,"POLYGON Z ((-61.356817777999936 -5.902322777999927 0, -61.356817777999936 -5.866152221999926 0, -61.32080444399992 -5.866152221999926 0, -61.32080444399992 -5.902322777999927 0, -61.356817777999936 -5.902322777999927 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
9201,850694/2004,850694,2004,10000.0,{5DC0AD3C-7527-4616-A7A5-8D0DC7155580},AUTORIZAÇÃO DE PESQUISA,227 - AUT PESQ/PAGAMENTO  MULTA EFETUADO EM 17/12/2021,RIO TINTO DESENVOLVIMENTOS MINERAIS LTDA,MINÉRIO DE ALUMÍNIO,Industrial,PA,850.694/2004,"POLYGON Z ((-55.0888503889999 -0.4990756519999309 0, -55.08885038299991 -0.4086384989999488 0, -54.99901636199991 -0.40863799899995 0, -54.999015252999925 -0.4990750419999586 0, -55.0888503889999 -0.4990756519999309 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
14848,850536/2012,850536,2012,1403.65,{10CCD3A3-8927-4B01-B165-9816531362A7},REQUERIMENTO DE LAVRA,560 - REQ LAV/TORNA S/EFEITO EXIGÊNCIA PUBLICADA EM 03/10/2024,PLANALTO MINERACAO LTDA,MINÉRIO DE COBRE,Industrial,PA,850.536/2012,"POLYGON Z ((-49.813191666999955 -6.3576683329999355 0, -49.813191666999955 -6.401524166999934 0, -49.81849138899992 -6.401524166999934 0, -49.81849138899992 -6.402506388999939 0, -49.82061694399994 -6.402506388999939 0, -49.82061694399994 -6.399949999999933 0, -49.830687499999954 -6.399949999999933 0, -49.830687499999954 -6.401640277999945 0, -49.831639166999935 -6.401640277999945 0, -49.831639166999935 -6.377776110999946 0, -49.84935249999995 -6.377776110999946 0, -49.84935249999995 -6.35768749999994 0, -49.83127972199992 -6.35768749999994 0, -49.83127972199992 -6.401567499999942 0, -49.831189443999904 -6.401567499999942 0, -49.831189443999904 -6.3576683329999355 0, -49.813191666999955 -6.3576683329999355 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
3897,886128/2018,886128,2018,50.0,{DD834FDB-11C6-4C49-BDA8-28197A7DB9B7},LICENCIAMENTO,1182 - LICEN/TRANSF DIREITOS -CESSÃO PARCIAL PROTOCOL EM 12/05/2023,D. FERREIRA EIRELI ME,AREIA,Construção civil,RO,886.128/2018,"POLYGON Z ((-62.01327583299991 -11.928311666999946 0, -62.01327583299991 -11.930535555999938 0, -62.014230555999916 -11.930535555999938 0, -62.014230555999916 -11.935063888999935 0, -62.02108805599994 -11.935063888999935 0, -62.02108805599994 -11.934159999999906 0, -62.027184166999916 -11.934159999999906 0, -62.027184166999916 -11.934702499999958 0, -62.029019999999946 -11.934702499999958 0, -62.029019999999946 -11.937179443999923 0, -62.03045222199995 -11.937179443999923 0, -62.03045222199995 -11.938842777999923 0, -62.031737499999906 -11.938842777999923 0, -62.031737499999906 -11.935805277999918 0, -62.02990138899992 -11.935805277999918 0, -62.02990138899992 -11.932858888999931 0, -62.01521277799992 -11.932858888999931 0, -62.01521277799992 -11.928311666999946 0, -62.01327583299991 -11.928311666999946 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
992,880019/2017,880019,2017,10.69,{B66981A2-5FCC-4F32-89BD-B78160AF9AEB},REQUERIMENTO DE LICENCIAMENTO,2095 - REQ LICEN/INDEFERIMENTO COM ONERAÇÃO EM 13/08/2018,Charles Rabello magalhaes,AREIA,Construção civil,AM,880.019/2017,"POLYGON Z ((-66.83455555599994 -2.75761111099996 0, -66.82645833299995 -2.753263888999925 0, -66.8259722219999 -2.7540972219999276 0, -66.83409722199991 -2.758416666999949 0, -66.83455555599994 -2.75761111099996 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
4169,850942/1991,850942,1991,49.99,{773D6132-661B-4A1E-900B-3D0940918EBE},REQUERIMENTO DE LAVRA GARIMPEIRA,335 - REQ PLG/INDEFERIMENTO PUBLICADO EM 24/03/2022,ANTONIO VAZ DE MORAIS,OURO,Demais substâncias,PA,850.942/1991,"POLYGON Z ((-56.775202393999905 -6.827320433999944 0, -56.77520231299991 -6.831841647999909 0, -56.78199026999994 -6.831841704999931 0, -56.78199026999994 -6.831838129999937 0, -56.78424929599993 -6.8318381529999215 0, -56.784249290999924 -6.8273205089999465 0, -56.775202393999905 -6.827320433999944 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
5477,850522/1991,850522,1991,48.1,{4403460D-5B32-45E0-ACD2-245C6127E2E1},REQUERIMENTO DE LAVRA GARIMPEIRA,335 - REQ PLG/INDEFERIMENTO PUBLICADO EM 26/12/2019,FRANCISCO VAZ DE MORAIS,OURO,Demais substâncias,PA,850.522/1991,"POLYGON Z ((-56.933518704999926 -7.079566917999955 0, -56.933518801999924 -7.088607320999927 0, -56.93787331099992 -7.088607336999928 0, -56.93787338899995 -7.084333145999949 0, -56.93804321999994 -7.084333147999928 0, -56.93804321999994 -7.084332047999908 0, -56.93787179199995 -7.084332045999929 0, -56.93787187599992 -7.079810880999958 0, -56.93787187999993 -7.079565006999928 0, -56.933517353999946 -7.079564990999927 0, -56.933517353999946 -7.079566917999955 0, -56.933518704999926 -7.079566917999955 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
22554,753058/1996,753058,1996,50.0,{1E8F49D7-9EE4-42B1-B1EA-64518B8C10FF},DISPONIBILIDADE,1352 - DISPONIB/TORNA S/EFEITO DISPONIB ART 26- ÁREA REQ PLG EM 07/04/2017,JENCKSIN LOPES CHAGAS,MINÉRIO DE OURO,Demais substâncias,PA,753.058/1996,"POLYGON Z ((-56.42259379399991 -6.365547430999925 0, -56.41355867499993 -6.365547529999958 0, -56.413555267999925 -6.365547517999914 0, -56.41355527199994 -6.37006871199992 0, -56.42259379899991 -6.370068622999952 0, -56.42259379399991 -6.365547430999925 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
3400,864245/2013,864245,2013,9946.97,{8942C709-C049-42B7-A71A-212EEFD1D9E9},AUTORIZAÇÃO DE PESQUISA,197 - AUT PESQ/INDEFERIMENTO PRORROGAÇÃO PRAZO ALVARA EM 25/01/2021,Goyaz Minérios Ltda Me,FOSFATO,Fertilizantes,TO,864.245/2013,"POLYGON Z ((-47.760006509999926 -8.359467540999958 0, -47.76000654499995 -8.391568580999945 0, -47.76138219299992 -8.391568578999909 0, -47.76146009799993 -8.391479923999952 0, -47.76206835499994 -8.390923092999913 0, -47.762408147999906 -8.390685694999945 0, -47.76274679099993 -8.390520199999912 0, -47.763312682999924 -8.390340297999956 0, -47.76377738699995 -8.390253510999912 0, -47.763951999999904 -8.390020999999933 0, -47.76416699999993 -8.389827999999909 0, -47.764333999999906 -8.38974399999995 0, -47.76454999999993 -8.389681999999937 0, -47.76476699999995 -8.389749999999935 0, -47.76510899999994 -8.389870999999914 0, -47.76524799999993 -8.389963999999907 0, -47.76548799999995 -8.389997999999935 0, -47.76564399999995 -8.389937999999916 0, -47.76576499999993 -8.389996999999937 0, -47.76564899999994 -8.390606999999932 0, -47.7656639999999 -8.391120999999941 0, -47.76565599999992 -8.391598999999928 0, -47.76568299999991 -8.39204099999995 0, -47.765590999999915 -8.392555999999956 0, -47.76570099999992 -8.39293699999996 0, -47.76578899999993 -8.393498999999906 0, -47.76585199999994 -8.393904999999961 0, -47.765807999999936 -8.39443099999994 0, -47.765762999999936 -8.39482599999991 0, -47.76580199999995 -8.395231999999908 0, -47.76574399999993 -8.395625999999936 0, -47.76568899999995 -8.396271999999954 0, -47.76558199999994 -8.396427999999958 0, -47.765308999999945 -8.396800999999925 0, -47.76489199999992 -8.397305999999958 0, -47.76454658599994 -8.397523250999939 0, -47.76454658599994 -8.397613469999953 0, -47.77055163199992 -8.397613469999953 0, -47.77055163199992 -8.397560552999948 0, -47.770704132999924 -8.397560552999948 0, -47.770704132999924 -8.397481384999935 0, -47.77083774499994 -8.397481384999935 0, -47.77083774499994 -8.397416384999929 0, -47.77098246799994 -8.397416384999929 0, -47.77098246799994 -8.397347772999922 0, -47.77110857999992 -8.397347772999922 0, -47.77110857999992 -8.397289716999921 0, -47.7712496929999 -8.397289716999921 0, -47.7712496929999 -8.397224715999926 0, -47.77139080499995 -8.397224715999926 0, -47.77139080499995 -8.397156103999919 0, -47.771547194999926 -8.397156103999919 0, -47.771547194999926 -8.39708943799991 0, -47.77167302899994 -8.39708943799991 0, -47.77167302899994 -8.397024436999914 0, -47.77175691899993 -8.397024436999914 0, -47.77175691899993 -8.39708943799991 0, -47.77179525199995 -8.39708943799991 0, -47.77179525199995 -8.397162770999955 0, -47.771829418999914 -8.397162770999955 0, -47.771829418999914 -8.397292493999942 0, -47.771917197999926 -8.397292493999942 0, -47.771917197999926 -8.39741166199991 0, -47.77197830999995 -8.397411660999921 0, -47.77197830999995 -8.397520272999941 0, -47.772031642999934 -8.397520272999941 0, -47.772031642999934 -8.397666384999923 0, -47.77210025499994 -8.397666384999923 0, -47.77210025499994 -8.397753052999917 0, -47.77199358699994 -8.397753052999917 0, -47.77199358699994 -8.397802774999946 0, -47.77181803099995 -8.397802774999946 0, -47.77181803099995 -8.39788944299994 0, -47.77166164099992 -8.39788944299994 0, -47.77166164099992 -8.39794666499995 0, -47.77073080099996 -8.397946665999939 0, -47.77073080099996 -8.39787333199996 0, -47.77066968899993 -8.39787333199996 0, -47.77066968899993 -8.397768330999952 0, -47.770601076999924 -8.397768330999952 0, -47.770601075999934 -8.397669164999911 0, -47.77055163199992 -8.397669164999911 0, -47.77055163199992 -8.397616247999906 0, -47.76454658599994 -8.397616247999906 0, -47.76454659199993 -8.403131705999954 0, -47.92594393299993 -8.40313152999994 0, -47.92594395499992 -8.423271936999924 0, -47.93503096899991 -8.423271926999917 0, -47.93503094899995 -8.404749030999938 0, -47.944111017999944 -8.40474902099993 0, -47.944110989999956 -8.379417469999908 0, -47.943857098999956 -8.379417469999908 0, -47.943857076999905 -8.35946734199996 0, -47.760006509999926 -8.359467540999958 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
1168,855775/1996,855775,1996,10000.0,{D437D7AA-9BBA-412D-B5E9-99DB4662E3B1},REQUERIMENTO DE PESQUISA,150 - REQ PESQ/DESISTENCIA REQ PESQ PROTOCOLIZADA EM 28/04/2022,MINERACAO SILVANA INDUSTRIA E COMERCIO LTDA,OURO,Demais substâncias,PA,855.775/1996,"POLYGON Z ((-51.46045355399991 -5.951794916999916 0, -51.46045359199991 -5.997008598999912 0, -51.64109888799993 -5.996978664999915 0, -51.641084031999924 -5.951765209999905 0, -51.46045355399991 -5.951794916999916 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
